source,row_index,row_text,period,id,name,order,level,off_balance,unit,value,item,2025-Q3,2025-Q4,2026-Q1,2026-Q2
TCB_balance_sheet_min,718,2024-Q2 | BS_PLACEMENTS_AND_BORROWINGS_FROM_CREDIT_INSTITUTIONS |   ‣ Tiền gửi và vay các Tổ chức tín dụng khác | 51 | 2 | False | VNĐ | 154612416000000.0,2024-Q2,BS_PLACEMENTS_AND_BORROWINGS_FROM_CREDIT_INSTITUTIONS,  ‣ Tiền gửi và vay các Tổ chức tín dụng khác,51,2,False,VNĐ,154612416000000.0,,,,,
TCB_balance_sheet_min,719,2024-Q2 | BS_PLACEMENTS_FROM_CREDIT_INSTITUTIONS |     • Tiền gửi của các tổ chức tín dụng khác | 52 | 3 | False | VNĐ | 60471427000000.0,2024-Q2,BS_PLACEMENTS_FROM_CREDIT_INSTITUTIONS,    • Tiền gửi của các tổ chức tín dụng khác,52,3,False,VNĐ,60471427000000.0,,,,,
TCB_balance_sheet_min,720,2024-Q2 | BS_BORROWINGS_FROM_CREDIT_INSTITUTIONS |     • Vay các tổ chức tín dụng khác | 53 | 3 | False | VNĐ | 94140989000000.0,2024-Q2,BS_BORROWINGS_FROM_CREDIT_INSTITUTIONS,    • Vay các tổ chức tín dụng khác,53,3,False,VNĐ,94140989000000.0,,,,,
TCB_balance_sheet_min,721,2024-Q2 | BS_CUSTOMER_DEPOSITS |   ‣ Tiền gửi của khách hàng | 54 | 2 | False | VNĐ | 481860239000000.0,2024-Q2,BS_CUSTOMER_DEPOSITS,  ‣ Tiền gửi của khách hàng,54,2,False,VNĐ,481860239000000.0,,,,,
TCB_balance_sheet_min,723,"2024-Q2 | BS_FUNDS_AND_ENTRUSTED_INVESTMENTS |   ‣ Vốn tài trợ, uỷ thác đầu tư của Chính phủ và các tổ chức tín dụng khác | 56 | 2 | False | VNĐ | 0.0",2024-Q2,BS_FUNDS_AND_ENTRUSTED_INVESTMENTS,"  ‣ Vốn tài trợ, uỷ thác đầu tư của Chính phủ và các tổ chức tín dụng khác",56,2,False,VNĐ,0.0,,,,,
TCB_balance_sheet_min,731,2024-Q2 | BS_CHARTER_CAPITAL_AND_FUNDS |   ‣ Vốn của tổ chức tín dụng | 64 | 2 | False | VNĐ | 71006213000000.0,2024-Q2,BS_CHARTER_CAPITAL_AND_FUNDS,  ‣ Vốn của tổ chức tín dụng,64,2,False,VNĐ,71006213000000.0,,,,,
TCB_balance_sheet_min,736,2024-Q2 | BS_RESERVES |   ‣ Quỹ của tổ chức tín dụng | 69 | 2 | False | VNĐ | 20845440000000.0,2024-Q2,BS_RESERVES,  ‣ Quỹ của tổ chức tín dụng,69,2,False,VNĐ,20845440000000.0,,,,,
TCB_balance_sheet_min,742,2024-Q2 | BS_LOAN_GUARANTEES |   ‣ Bảo lãnh vay vốn | 75 | 2 | True | VNĐ | nan,2024-Q2,BS_LOAN_GUARANTEES,  ‣ Bảo lãnh vay vốn,75,2,True,VNĐ,,,,,,
TCB_balance_sheet_min,748,2024-Q2 | BS_IRREVOCABLE_LOAN_COMMITMENTS |   ‣ Cam kết cho vay không huỷ ngang | 81 | 2 | True | VNĐ | 0.0,2024-Q2,BS_IRREVOCABLE_LOAN_COMMITMENTS,  ‣ Cam kết cho vay không huỷ ngang,81,2,True,VNĐ,0.0,,,,,
TCB_balance_sheet_min,754,2024-Q1 | BS_BALANCES_WITH_SBV | Tiền gửi tại Ngân hàng nhà nước Việt Nam | 3 | 1 | False | VNĐ | 13587719000000.0,2024-Q1,BS_BALANCES_WITH_SBV,Tiền gửi tại Ngân hàng nhà nước Việt Nam,3,1,False,VNĐ,13587719000000.0,,,,,
TCB_balance_sheet_min,755,2024-Q1 | BS_PLACEMENTS_AND_LOANS_TO_CREDIT_INSTITUTIONS | Tiền gửi tại các TCTD khác và cho vay các TCTD khác | 4 | 1 | False | VNĐ | 89074540000000.0,2024-Q1,BS_PLACEMENTS_AND_LOANS_TO_CREDIT_INSTITUTIONS,Tiền gửi tại các TCTD khác và cho vay các TCTD khác,4,1,False,VNĐ,89074540000000.0,,,,,
TCB_balance_sheet_min,756,2024-Q1 | BS_PLACEMENTS_WITH_CREDIT_INSTITUTIONS |   ‣ Tiền gửi tại các TCTD khác | 5 | 2 | False | VNĐ | 72791538000000.0,2024-Q1,BS_PLACEMENTS_WITH_CREDIT_INSTITUTIONS,  ‣ Tiền gửi tại các TCTD khác,5,2,False,VNĐ,72791538000000.0,,,,,
TCB_balance_sheet_min,757,2024-Q1 | BS_LOANS_TO_CREDIT_INSTITUTIONS |   ‣ Cho vay các TCTD khác | 6 | 2 | False | VNĐ | 16384102000000.0,2024-Q1,BS_LOANS_TO_CREDIT_INSTITUTIONS,  ‣ Cho vay các TCTD khác,6,2,False,VNĐ,16384102000000.0,,,,,
TCB_balance_sheet_min,763,2024-Q1 | BS_LOANS_TO_CUSTOMERS | Cho vay khách hàng | 12 | 1 | False | VNĐ | 552577121000000.0,2024-Q1,BS_LOANS_TO_CUSTOMERS,Cho vay khách hàng,12,1,False,VNĐ,552577121000000.0,,,,,
TCB_balance_sheet_min,764,2024-Q1 | BS_LOANS_TO_CUSTOMERS_GROSS |   ‣ Cho vay khách hàng | 13 | 2 | False | VNĐ | 559276885000000.0,2024-Q1,BS_LOANS_TO_CUSTOMERS_GROSS,  ‣ Cho vay khách hàng,13,2,False,VNĐ,559276885000000.0,,,,,
TCB_balance_sheet_min,765,2024-Q1 | BS_PROVISION_LOANS_TO_CUSTOMERS |   ‣ Dự phòng rủi ro cho vay khách hàng | 14 | 2 | False | VNĐ | -6699764000000.0,2024-Q1,BS_PROVISION_LOANS_TO_CUSTOMERS,  ‣ Dự phòng rủi ro cho vay khách hàng,14,2,False,VNĐ,-6699764000000.0,,,,,
TCB_balance_sheet_min,802,2024-Q1 | BS_PLACEMENTS_AND_BORROWINGS_FROM_CREDIT_INSTITUTIONS |   ‣ Tiền gửi và vay các Tổ chức tín dụng khác | 51 | 2 | False | VNĐ | 172892747000000.0,2024-Q1,BS_PLACEMENTS_AND_BORROWINGS_FROM_CREDIT_INSTITUTIONS,  ‣ Tiền gửi và vay các Tổ chức tín dụng khác,51,2,False,VNĐ,172892747000000.0,,,,,
TCB_balance_sheet_min,803,2024-Q1 | BS_PLACEMENTS_FROM_CREDIT_INSTITUTIONS |     • Tiền gửi của các tổ chức tín dụng khác | 52 | 3 | False | VNĐ | 76496756000000.0,2024-Q1,BS_PLACEMENTS_FROM_CREDIT_INSTITUTIONS,    • Tiền gửi của các tổ chức tín dụng khác,52,3,False,VNĐ,76496756000000.0,,,,,
TCB_balance_sheet_min,804,2024-Q1 | BS_BORROWINGS_FROM_CREDIT_INSTITUTIONS |     • Vay các tổ chức tín dụng khác | 53 | 3 | False | VNĐ | 96395991000000.0,2024-Q1,BS_BORROWINGS_FROM_CREDIT_INSTITUTIONS,    • Vay các tổ chức tín dụng khác,53,3,False,VNĐ,96395991000000.0,,,,,
TCB_balance_sheet_min,805,2024-Q1 | BS_CUSTOMER_DEPOSITS |   ‣ Tiền gửi của khách hàng | 54 | 2 | False | VNĐ | 458040690000000.0,2024-Q1,BS_CUSTOMER_DEPOSITS,  ‣ Tiền gửi của khách hàng,54,2,False,VNĐ,458040690000000.0,,,,,
TCB_balance_sheet_min,807,"2024-Q1 | BS_FUNDS_AND_ENTRUSTED_INVESTMENTS |   ‣ Vốn tài trợ, uỷ thác đầu tư của Chính phủ và các tổ chức tín dụng khác | 56 | 2 | False | VNĐ | 0.0",2024-Q1,BS_FUNDS_AND_ENTRUSTED_INVESTMENTS,"  ‣ Vốn tài trợ, uỷ thác đầu tư của Chính phủ và các tổ chức tín dụng khác",56,2,False,VNĐ,0.0,,,,,
TCB_balance_sheet_min,815,2024-Q1 | BS_CHARTER_CAPITAL_AND_FUNDS |   ‣ Vốn của tổ chức tín dụng | 64 | 2 | False | VNĐ | 36257461000000.0,2024-Q1,BS_CHARTER_CAPITAL_AND_FUNDS,  ‣ Vốn của tổ chức tín dụng,64,2,False,VNĐ,36257461000000.0,,,,,
TCB_balance_sheet_min,820,2024-Q1 | BS_RESERVES |   ‣ Quỹ của tổ chức tín dụng | 69 | 2 | False | VNĐ | 45028418000000.0,2024-Q1,BS_RESERVES,  ‣ Quỹ của tổ chức tín dụng,69,2,False,VNĐ,45028418000000.0,,,,,
TCB_balance_sheet_min,826,2024-Q1 | BS_LOAN_GUARANTEES |   ‣ Bảo lãnh vay vốn | 75 | 2 | True | VNĐ | nan,2024-Q1,BS_LOAN_GUARANTEES,  ‣ Bảo lãnh vay vốn,75,2,True,VNĐ,,,,,,
TCB_balance_sheet_min,832,2024-Q1 | BS_IRREVOCABLE_LOAN_COMMITMENTS |   ‣ Cam kết cho vay không huỷ ngang | 81 | 2 | True | VNĐ | 0.0,2024-Q1,BS_IRREVOCABLE_LOAN_COMMITMENTS,  ‣ Cam kết cho vay không huỷ ngang,81,2,True,VNĐ,0.0,,,,,
TCB_balance_sheet_min,838,2023-Q4 | BS_BALANCES_WITH_SBV | Tiền gửi tại Ngân hàng nhà nước Việt Nam | 3 | 1 | False | VNĐ | 27140592000000.0,2023-Q4,BS_BALANCES_WITH_SBV,Tiền gửi tại Ngân hàng nhà nước Việt Nam,3,1,False,VNĐ,27140592000000.0,,,,,
TCB_balance_sheet_min,839,2023-Q4 | BS_PLACEMENTS_AND_LOANS_TO_CREDIT_INSTITUTIONS | Tiền gửi tại các TCTD khác và cho vay các TCTD khác | 4 | 1 | False | VNĐ | 104072320000000.0,2023-Q4,BS_PLACEMENTS_AND_LOANS_TO_CREDIT_INSTITUTIONS,Tiền gửi tại các TCTD khác và cho vay các TCTD khác,4,1,False,VNĐ,104072320000000.0,,,,,
TCB_balance_sheet_min,840,2023-Q4 | BS_PLACEMENTS_WITH_CREDIT_INSTITUTIONS |   ‣ Tiền gửi tại các TCTD khác | 5 | 2 | False | VNĐ | 80126897000000.0,2023-Q4,BS_PLACEMENTS_WITH_CREDIT_INSTITUTIONS,  ‣ Tiền gửi tại các TCTD khác,5,2,False,VNĐ,80126897000000.0,,,,,
TCB_balance_sheet_min,841,2023-Q4 | BS_LOANS_TO_CREDIT_INSTITUTIONS |   ‣ Cho vay các TCTD khác | 6 | 2 | False | VNĐ | 24046523000000.0,2023-Q4,BS_LOANS_TO_CREDIT_INSTITUTIONS,  ‣ Cho vay các TCTD khác,6,2,False,VNĐ,24046523000000.0,,,,,
TCB_balance_sheet_min,847,2023-Q4 | BS_LOANS_TO_CUSTOMERS | Cho vay khách hàng | 12 | 1 | False | VNĐ | 512513672000000.0,2023-Q4,BS_LOANS_TO_CUSTOMERS,Cho vay khách hàng,12,1,False,VNĐ,512513672000000.0,,,,,
TCB_balance_sheet_min,848,2023-Q4 | BS_LOANS_TO_CUSTOMERS_GROSS |   ‣ Cho vay khách hàng | 13 | 2 | False | VNĐ | 518641568000000.0,2023-Q4,BS_LOANS_TO_CUSTOMERS_GROSS,  ‣ Cho vay khách hàng,13,2,False,VNĐ,518641568000000.0,,,,,
TCB_balance_sheet_min,849,2023-Q4 | BS_PROVISION_LOANS_TO_CUSTOMERS |   ‣ Dự phòng rủi ro cho vay khách hàng | 14 | 2 | False | VNĐ | -6127896000000.0,2023-Q4,BS_PROVISION_LOANS_TO_CUSTOMERS,  ‣ Dự phòng rủi ro cho vay khách hàng,14,2,False,VNĐ,-6127896000000.0,,,,,
TCB_balance_sheet_min,886,2023-Q4 | BS_PLACEMENTS_AND_BORROWINGS_FROM_CREDIT_INSTITUTIONS |   ‣ Tiền gửi và vay các Tổ chức tín dụng khác | 51 | 2 | False | VNĐ | 153173002000000.0,2023-Q4,BS_PLACEMENTS_AND_BORROWINGS_FROM_CREDIT_INSTITUTIONS,  ‣ Tiền gửi và vay các Tổ chức tín dụng khác,51,2,False,VNĐ,153173002000000.0,,,,,
TCB_balance_sheet_min,887,2023-Q4 | BS_PLACEMENTS_FROM_CREDIT_INSTITUTIONS |     • Tiền gửi của các tổ chức tín dụng khác | 52 | 3 | False | VNĐ | 50619678000000.0,2023-Q4,BS_PLACEMENTS_FROM_CREDIT_INSTITUTIONS,    • Tiền gửi của các tổ chức tín dụng khác,52,3,False,VNĐ,50619678000000.0,,,,,
TCB_balance_sheet_min,888,2023-Q4 | BS_BORROWINGS_FROM_CREDIT_INSTITUTIONS |     • Vay các tổ chức tín dụng khác | 53 | 3 | False | VNĐ | 102553324000000.0,2023-Q4,BS_BORROWINGS_FROM_CREDIT_INSTITUTIONS,    • Vay các tổ chức tín dụng khác,53,3,False,VNĐ,102553324000000.0,,,,,
TCB_balance_sheet_min,889,2023-Q4 | BS_CUSTOMER_DEPOSITS |   ‣ Tiền gửi của khách hàng | 54 | 2 | False | VNĐ | 454660779000000.0,2023-Q4,BS_CUSTOMER_DEPOSITS,  ‣ Tiền gửi của khách hàng,54,2,False,VNĐ,454660779000000.0,,,,,
TCB_balance_sheet_min,891,"2023-Q4 | BS_FUNDS_AND_ENTRUSTED_INVESTMENTS |   ‣ Vốn tài trợ, uỷ thác đầu tư của Chính phủ và các tổ chức tín dụng khác | 56 | 2 | False | VNĐ | 0.0",2023-Q4,BS_FUNDS_AND_ENTRUSTED_INVESTMENTS,"  ‣ Vốn tài trợ, uỷ thác đầu tư của Chính phủ và các tổ chức tín dụng khác",56,2,False,VNĐ,0.0,,,,,
TCB_balance_sheet_min,899,2023-Q4 | BS_CHARTER_CAPITAL_AND_FUNDS |   ‣ Vốn của tổ chức tín dụng | 64 | 2 | False | VNĐ | 36257461000000.0,2023-Q4,BS_CHARTER_CAPITAL_AND_FUNDS,  ‣ Vốn của tổ chức tín dụng,64,2,False,VNĐ,36257461000000.0,,,,,
TCB_balance_sheet_min,904,2023-Q4 | BS_RESERVES |   ‣ Quỹ của tổ chức tín dụng | 69 | 2 | False | VNĐ | 45028627000000.0,2023-Q4,BS_RESERVES,  ‣ Quỹ của tổ chức tín dụng,69,2,False,VNĐ,45028627000000.0,,,,,
TCB_balance_sheet_min,910,2023-Q4 | BS_LOAN_GUARANTEES |   ‣ Bảo lãnh vay vốn | 75 | 2 | True | VNĐ | nan,2023-Q4,BS_LOAN_GUARANTEES,  ‣ Bảo lãnh vay vốn,75,2,True,VNĐ,,,,,,
TCB_balance_sheet_min,916,2023-Q4 | BS_IRREVOCABLE_LOAN_COMMITMENTS |   ‣ Cam kết cho vay không huỷ ngang | 81 | 2 | True | VNĐ | 0.0,2023-Q4,BS_IRREVOCABLE_LOAN_COMMITMENTS,  ‣ Cam kết cho vay không huỷ ngang,81,2,True,VNĐ,0.0,,,,,
TCB_balance_sheet_min,922,2023-Q3 | BS_BALANCES_WITH_SBV | Tiền gửi tại Ngân hàng nhà nước Việt Nam | 3 | 1 | False | VNĐ | 27428542000000.0,2023-Q3,BS_BALANCES_WITH_SBV,Tiền gửi tại Ngân hàng nhà nước Việt Nam,3,1,False,VNĐ,27428542000000.0,,,,,
TCB_balance_sheet_min,923,2023-Q3 | BS_PLACEMENTS_AND_LOANS_TO_CREDIT_INSTITUTIONS | Tiền gửi tại các TCTD khác và cho vay các TCTD khác | 4 | 1 | False | VNĐ | 69386021000000.0,2023-Q3,BS_PLACEMENTS_AND_LOANS_TO_CREDIT_INSTITUTIONS,Tiền gửi tại các TCTD khác và cho vay các TCTD khác,4,1,False,VNĐ,69386021000000.0,,,,,
TCB_balance_sheet_min,924,2023-Q3 | BS_PLACEMENTS_WITH_CREDIT_INSTITUTIONS |   ‣ Tiền gửi tại các TCTD khác | 5 | 2 | False | VNĐ | 63434279000000.0,2023-Q3,BS_PLACEMENTS_WITH_CREDIT_INSTITUTIONS,  ‣ Tiền gửi tại các TCTD khác,5,2,False,VNĐ,63434279000000.0,,,,,
TCB_balance_sheet_min,925,2023-Q3 | BS_LOANS_TO_CREDIT_INSTITUTIONS |   ‣ Cho vay các TCTD khác | 6 | 2 | False | VNĐ | 6052842000000.0,2023-Q3,BS_LOANS_TO_CREDIT_INSTITUTIONS,  ‣ Cho vay các TCTD khác,6,2,False,VNĐ,6052842000000.0,,,,,
TCB_balance_sheet_min,931,2023-Q3 | BS_LOANS_TO_CUSTOMERS | Cho vay khách hàng | 12 | 1 | False | VNĐ | 469588515000000.0,2023-Q3,BS_LOANS_TO_CUSTOMERS,Cho vay khách hàng,12,1,False,VNĐ,469588515000000.0,,,,,
TCB_balance_sheet_min,932,2023-Q3 | BS_LOANS_TO_CUSTOMERS_GROSS |   ‣ Cho vay khách hàng | 13 | 2 | False | VNĐ | 475605589000000.0,2023-Q3,BS_LOANS_TO_CUSTOMERS_GROSS,  ‣ Cho vay khách hàng,13,2,False,VNĐ,475605589000000.0,,,,,
TCB_balance_sheet_min,933,2023-Q3 | BS_PROVISION_LOANS_TO_CUSTOMERS |   ‣ Dự phòng rủi ro cho vay khách hàng | 14 | 2 | False | VNĐ | -6017074000000.0,2023-Q3,BS_PROVISION_LOANS_TO_CUSTOMERS,  ‣ Dự phòng rủi ro cho vay khách hàng,14,2,False,VNĐ,-6017074000000.0,,,,,
TCB_balance_sheet_min,970,2023-Q3 | BS_PLACEMENTS_AND_BORROWINGS_FROM_CREDIT_INSTITUTIONS |   ‣ Tiền gửi và vay các Tổ chức tín dụng khác | 51 | 2 | False | VNĐ | 159262494000000.0,2023-Q3,BS_PLACEMENTS_AND_BORROWINGS_FROM_CREDIT_INSTITUTIONS,  ‣ Tiền gửi và vay các Tổ chức tín dụng khác,51,2,False,VNĐ,159262494000000.0,,,,,
TCB_balance_sheet_min,971,2023-Q3 | BS_PLACEMENTS_FROM_CREDIT_INSTITUTIONS |     • Tiền gửi của các tổ chức tín dụng khác | 52 | 3 | False | VNĐ | 57582142000000.0,2023-Q3,BS_PLACEMENTS_FROM_CREDIT_INSTITUTIONS,    • Tiền gửi của các tổ chức tín dụng khác,52,3,False,VNĐ,57582142000000.0,,,,,
TCB_balance_sheet_min,972,2023-Q3 | BS_BORROWINGS_FROM_CREDIT_INSTITUTIONS |     • Vay các tổ chức tín dụng khác | 53 | 3 | False | VNĐ | 101680352000000.0,2023-Q3,BS_BORROWINGS_FROM_CREDIT_INSTITUTIONS,    • Vay các tổ chức tín dụng khác,53,3,False,VNĐ,101680352000000.0,,,,,
TCB_balance_sheet_min,973,2023-Q3 | BS_CUSTOMER_DEPOSITS |   ‣ Tiền gửi của khách hàng | 54 | 2 | False | VNĐ | 409044572000000.0,2023-Q3,BS_CUSTOMER_DEPOSITS,  ‣ Tiền gửi của khách hàng,54,2,False,VNĐ,409044572000000.0,,,,,
TCB_balance_sheet_min,975,"2023-Q3 | BS_FUNDS_AND_ENTRUSTED_INVESTMENTS |   ‣ Vốn tài trợ, uỷ thác đầu tư của Chính phủ và các tổ chức tín dụng khác | 56 | 2 | False | VNĐ | 0.0",2023-Q3,BS_FUNDS_AND_ENTRUSTED_INVESTMENTS,"  ‣ Vốn tài trợ, uỷ thác đầu tư của Chính phủ và các tổ chức tín dụng khác",56,2,False,VNĐ,0.0,,,,,
TCB_balance_sheet_min,983,2023-Q3 | BS_CHARTER_CAPITAL_AND_FUNDS |   ‣ Vốn của tổ chức tín dụng | 64 | 2 | False | VNĐ | 36204797000000.0,2023-Q3,BS_CHARTER_CAPITAL_AND_FUNDS,  ‣ Vốn của tổ chức tín dụng,64,2,False,VNĐ,36204797000000.0,,,,,
TCB_balance_sheet_min,988,2023-Q3 | BS_RESERVES |   ‣ Quỹ của tổ chức tín dụng | 69 | 2 | False | VNĐ | 43386280000000.0,2023-Q3,BS_RESERVES,  ‣ Quỹ của tổ chức tín dụng,69,2,False,VNĐ,43386280000000.0,,,,,
TCB_balance_sheet_min,994,2023-Q3 | BS_LOAN_GUARANTEES |   ‣ Bảo lãnh vay vốn | 75 | 2 | True | VNĐ | nan,2023-Q3,BS_LOAN_GUARANTEES,  ‣ Bảo lãnh vay vốn,75,2,True,VNĐ,,,,,,
TCB_balance_sheet_min,1000,2023-Q3 | BS_IRREVOCABLE_LOAN_COMMITMENTS |   ‣ Cam kết cho vay không huỷ ngang | 81 | 2 | True | VNĐ | 0.0,2023-Q3,BS_IRREVOCABLE_LOAN_COMMITMENTS,  ‣ Cam kết cho vay không huỷ ngang,81,2,True,VNĐ,0.0,,,,,
TCB_balance_sheet_min,1006,2023-Q2 | BS_BALANCES_WITH_SBV | Tiền gửi tại Ngân hàng nhà nước Việt Nam | 3 | 1 | False | VNĐ | 7860356000000.0,2023-Q2,BS_BALANCES_WITH_SBV,Tiền gửi tại Ngân hàng nhà nước Việt Nam,3,1,False,VNĐ,7860356000000.0,,,,,
TCB_balance_sheet_min,1007,2023-Q2 | BS_PLACEMENTS_AND_LOANS_TO_CREDIT_INSTITUTIONS | Tiền gửi tại các TCTD khác và cho vay các TCTD khác | 4 | 1 | False | VNĐ | 71193282000000.0,2023-Q2,BS_PLACEMENTS_AND_LOANS_TO_CREDIT_INSTITUTIONS,Tiền gửi tại các TCTD khác và cho vay các TCTD khác,4,1,False,VNĐ,71193282000000.0,,,,,
TCB_balance_sheet_min,1008,2023-Q2 | BS_PLACEMENTS_WITH_CREDIT_INSTITUTIONS |   ‣ Tiền gửi tại các TCTD khác | 5 | 2 | False | VNĐ | 63214943000000.0,2023-Q2,BS_PLACEMENTS_WITH_CREDIT_INSTITUTIONS,  ‣ Tiền gửi tại các TCTD khác,5,2,False,VNĐ,63214943000000.0,,,,,
TCB_balance_sheet_min,1009,2023-Q2 | BS_LOANS_TO_CREDIT_INSTITUTIONS |   ‣ Cho vay các TCTD khác | 6 | 2 | False | VNĐ | 8079439000000.0,2023-Q2,BS_LOANS_TO_CREDIT_INSTITUTIONS,  ‣ Cho vay các TCTD khác,6,2,False,VNĐ,8079439000000.0,,,,,
TCB_balance_sheet_min,1015,2023-Q2 | BS_LOANS_TO_CUSTOMERS | Cho vay khách hàng | 12 | 1 | False | VNĐ | 460753044000000.0,2023-Q2,BS_LOANS_TO_CUSTOMERS,Cho vay khách hàng,12,1,False,VNĐ,460753044000000.0,,,,,
TCB_balance_sheet_min,1016,2023-Q2 | BS_LOANS_TO_CUSTOMERS_GROSS |   ‣ Cho vay khách hàng | 13 | 2 | False | VNĐ | 466546217000000.0,2023-Q2,BS_LOANS_TO_CUSTOMERS_GROSS,  ‣ Cho vay khách hàng,13,2,False,VNĐ,466546217000000.0,,,,,
TCB_balance_sheet_min,1017,2023-Q2 | BS_PROVISION_LOANS_TO_CUSTOMERS |   ‣ Dự phòng rủi ro cho vay khách hàng | 14 | 2 | False | VNĐ | -5793173000000.0,2023-Q2,BS_PROVISION_LOANS_TO_CUSTOMERS,  ‣ Dự phòng rủi ro cho vay khách hàng,14,2,False,VNĐ,-5793173000000.0,,,,,
TCB_balance_sheet_min,1054,2023-Q2 | BS_PLACEMENTS_AND_BORROWINGS_FROM_CREDIT_INSTITUTIONS |   ‣ Tiền gửi và vay các Tổ chức tín dụng khác | 51 | 2 | False | VNĐ | 153625650000000.0,2023-Q2,BS_PLACEMENTS_AND_BORROWINGS_FROM_CREDIT_INSTITUTIONS,  ‣ Tiền gửi và vay các Tổ chức tín dụng khác,51,2,False,VNĐ,153625650000000.0,,,,,
TCB_balance_sheet_min,1055,2023-Q2 | BS_PLACEMENTS_FROM_CREDIT_INSTITUTIONS |     • Tiền gửi của các tổ chức tín dụng khác | 52 | 3 | False | VNĐ | 49594400000000.0,2023-Q2,BS_PLACEMENTS_FROM_CREDIT_INSTITUTIONS,    • Tiền gửi của các tổ chức tín dụng khác,52,3,False,VNĐ,49594400000000.0,,,,,
TCB_balance_sheet_min,1056,2023-Q2 | BS_BORROWINGS_FROM_CREDIT_INSTITUTIONS |     • Vay các tổ chức tín dụng khác | 53 | 3 | False | VNĐ | 104031250000000.0,2023-Q2,BS_BORROWINGS_FROM_CREDIT_INSTITUTIONS,    • Vay các tổ chức tín dụng khác,53,3,False,VNĐ,104031250000000.0,,,,,
TCB_balance_sheet_min,1057,2023-Q2 | BS_CUSTOMER_DEPOSITS |   ‣ Tiền gửi của khách hàng | 54 | 2 | False | VNĐ | 381946519000000.0,2023-Q2,BS_CUSTOMER_DEPOSITS,  ‣ Tiền gửi của khách hàng,54,2,False,VNĐ,381946519000000.0,,,,,
TCB_balance_sheet_min,1059,"2023-Q2 | BS_FUNDS_AND_ENTRUSTED_INVESTMENTS |   ‣ Vốn tài trợ, uỷ thác đầu tư của Chính phủ và các tổ chức tín dụng khác | 56 | 2 | False | VNĐ | 0.0",2023-Q2,BS_FUNDS_AND_ENTRUSTED_INVESTMENTS,"  ‣ Vốn tài trợ, uỷ thác đầu tư của Chính phủ và các tổ chức tín dụng khác",56,2,False,VNĐ,0.0,,,,,
TCB_balance_sheet_min,1067,2023-Q2 | BS_CHARTER_CAPITAL_AND_FUNDS |   ‣ Vốn của tổ chức tín dụng | 64 | 2 | False | VNĐ | 36204797000000.0,2023-Q2,BS_CHARTER_CAPITAL_AND_FUNDS,  ‣ Vốn của tổ chức tín dụng,64,2,False,VNĐ,36204797000000.0,,,,,
TCB_balance_sheet_min,1072,2023-Q2 | BS_RESERVES |   ‣ Quỹ của tổ chức tín dụng | 69 | 2 | False | VNĐ | 43386686000000.0,2023-Q2,BS_RESERVES,  ‣ Quỹ của tổ chức tín dụng,69,2,False,VNĐ,43386686000000.0,,,,,
TCB_balance_sheet_min,1078,2023-Q2 | BS_LOAN_GUARANTEES |   ‣ Bảo lãnh vay vốn | 75 | 2 | True | VNĐ | nan,2023-Q2,BS_LOAN_GUARANTEES,  ‣ Bảo lãnh vay vốn,75,2,True,VNĐ,,,,,,
TCB_balance_sheet_min,1084,2023-Q2 | BS_IRREVOCABLE_LOAN_COMMITMENTS |   ‣ Cam kết cho vay không huỷ ngang | 81 | 2 | True | VNĐ | 0.0,2023-Q2,BS_IRREVOCABLE_LOAN_COMMITMENTS,  ‣ Cam kết cho vay không huỷ ngang,81,2,True,VNĐ,0.0,,,,,
TCB_balance_sheet_min,1090,2023-Q1 | BS_BALANCES_WITH_SBV | Tiền gửi tại Ngân hàng nhà nước Việt Nam | 3 | 1 | False | VNĐ | 15834434000000.0,2023-Q1,BS_BALANCES_WITH_SBV,Tiền gửi tại Ngân hàng nhà nước Việt Nam,3,1,False,VNĐ,15834434000000.0,,,,,
TCB_balance_sheet_min,1091,2023-Q1 | BS_PLACEMENTS_AND_LOANS_TO_CREDIT_INSTITUTIONS | Tiền gửi tại các TCTD khác và cho vay các TCTD khác | 4 | 1 | False | VNĐ | 66839068000000.0,2023-Q1,BS_PLACEMENTS_AND_LOANS_TO_CREDIT_INSTITUTIONS,Tiền gửi tại các TCTD khác và cho vay các TCTD khác,4,1,False,VNĐ,66839068000000.0,,,,,
TCB_balance_sheet_min,1092,2023-Q1 | BS_PLACEMENTS_WITH_CREDIT_INSTITUTIONS |   ‣ Tiền gửi tại các TCTD khác | 5 | 2 | False | VNĐ | 56674680000000.0,2023-Q1,BS_PLACEMENTS_WITH_CREDIT_INSTITUTIONS,  ‣ Tiền gửi tại các TCTD khác,5,2,False,VNĐ,56674680000000.0,,,,,
TCB_balance_sheet_min,1093,2023-Q1 | BS_LOANS_TO_CREDIT_INSTITUTIONS |   ‣ Cho vay các TCTD khác | 6 | 2 | False | VNĐ | 10265488000000.0,2023-Q1,BS_LOANS_TO_CREDIT_INSTITUTIONS,  ‣ Cho vay các TCTD khác,6,2,False,VNĐ,10265488000000.0,,,,,
TCB_balance_sheet_min,1099,2023-Q1 | BS_LOANS_TO_CUSTOMERS | Cho vay khách hàng | 12 | 1 | False | VNĐ | 460145233000000.0,2023-Q1,BS_LOANS_TO_CUSTOMERS,Cho vay khách hàng,12,1,False,VNĐ,460145233000000.0,,,,,
