date,P_Excess_raw,P_Neutral_raw,P_Stress_raw,P_Excess,P_Neutral,P_Stress,Regime
2018-03-09,0.9960777581744336,0.0035327988490433653,0.0003894429765151036,0.45448583169080653,0.2493856578268856,0.29612851048230787,Excess
2018-03-12,0.9476895473345359,0.049558265554466116,0.002752187110990282,0.4804439219878453,0.238868426654653,0.2806876513575017,Excess
2018-03-13,0.31107550584647564,0.6797270779474421,0.009197416206074324,0.471975501180777,0.26091135921929276,0.26711313959993027,Excess
2018-03-14,0.12285203407989677,0.8647180902045272,0.012429875715568202,0.42827216783563515,0.3040177587909272,0.2677100733734377,Excess
2018-03-15,0.019921561192348988,0.9326599229812422,0.04741851582640079,0.37926863880732437,0.3506507547909204,0.2700806064017552,Excess
2018-03-16,0.009138513757742146,0.9759817650768224,0.014879721165427566,0.32972592727518607,0.3994498419480973,0.2708242307767166,Neutral
2018-03-19,0.024086288180251977,0.9709748062307902,0.0049389055889501226,0.28093049869817815,0.4479985822310862,0.27107091907073566,Neutral
2018-03-20,0.033590888801820436,0.9603256462684482,0.0060834649297238485,0.23261184749535208,0.4960148632939586,0.2713732892106894,Neutral
2018-03-21,0.011599786208743194,0.968284854361745,0.020115359429504074,0.18347749138415875,0.5444290707332471,0.2720934378825941,Neutral
2018-03-22,0.008431724081366615,0.8967098744405303,0.09485840147809552,0.18389903693773188,0.5892645644552617,0.22683639860700636,Neutral
2018-03-23,0.019592449314780006,0.9579346537949053,0.022472896890307133,0.18487865939856468,0.6371612971450074,0.17796004345642796,Neutral
2018-03-26,0.11341810781711131,0.8814100498133985,0.0051718423694827615,0.19054955352175434,0.6812317979790973,0.1282186484991483,Neutral
2018-03-27,0.24935994489004126,0.7477507180999836,0.0028893370099677615,0.2030175506139692,0.7186193338840848,0.07836311550194605,Neutral
2018-03-28,0.3698122866903129,0.6281855503820464,0.00200216292763335,0.22149521214362425,0.7488335924547627,0.029671195401612973,Neutral
2018-03-29,0.9916619662670074,0.007756728291186931,0.0005813054417980237,0.2708572525144013,0.7107504034468793,0.01839234403871926,Neutral
2018-03-30,0.975125409771406,0.024554772289897643,0.00031981793868883545,0.31857790216694004,0.6658025385927125,0.015619559240347485,Neutral
2018-04-02,0.9999106698406852,5.6373773821683425e-05,3.2956385485397916e-05,0.3681734730469519,0.6182331506002968,0.013593376352751216,Neutral
2018-04-03,0.9999336102464556,3.8863577885337426e-05,2.75261756515277e-05,0.4171095292199529,0.5702505084522169,0.012639962327830118,Neutral
2018-04-04,0.998586786718718,0.0013403695186546597,7.284376261962795e-05,0.4596538448236865,0.5279843329496189,0.012361822226694553,Neutral
2018-04-05,0.9998885075170482,5.129158983594293e-05,6.0200893108342516e-05,0.46008766733656253,0.5275776236523376,0.012334709011099725,Neutral
2018-04-06,0.9703053822349595,0.029244680128605396,0.0004499376364274584,0.4587990485395888,0.5288632177163157,0.012337733744095341,Neutral
2018-04-09,0.9941022615662852,0.005175561820537838,0.0007221766131695168,0.4611196842511764,0.5266440825296194,0.012236233219204301,Neutral
2018-04-10,0.7669383640889832,0.230178133005157,0.0028835029058523758,0.4839128271633018,0.5041666352825049,0.011920537554193202,Neutral
2018-04-11,0.648071556927399,0.34934277763247007,0.0025856654401232746,0.5101738033056772,0.4783978696539019,0.011428327040420953,Excess
2018-04-12,0.6131750973329932,0.38461526748099484,0.002209635186004448,0.5398364801127097,0.45099563687888916,0.009167883008401118,Excess
2018-04-13,0.8549883352125258,0.14331501214984876,0.0016966526376180615,0.5821289711854492,0.4093622992325402,0.008508729582010639,Excess
2018-04-16,0.8260651940419882,0.1726961459492496,0.0012386600087550288,0.6222279164785361,0.3694483662184629,0.008323717303000881,Excess
2018-04-17,0.8455326307031097,0.15368942078734932,0.0007779485095338975,0.662825003573601,0.3291165549444077,0.00805844148199138,Excess
2018-04-18,0.9804301916040606,0.0193238578029789,0.0002459505929530833,0.7112665238433672,0.281668505116469,0.007064971040163824,Excess
2018-04-19,0.9999312751244349,1.2809937405499976e-05,5.591493815238574e-05,0.760841501395521,0.23683365189131242,0.002324846713166632,Excess
2018-04-20,0.9783580570200497,0.020422077826835194,0.0012198651531076946,0.8087797817807848,0.18995802309290857,0.001262195126306652,Excess
2018-04-23,0.6881567486777468,0.3071959156874624,0.004647335634783683,0.8375167138238168,0.16124731638661155,0.001235969789571698,Excess
2018-04-24,0.3280908625038395,0.6664618521637252,0.005447285332428217,0.8414532597045067,0.1571828730897986,0.0013638672056947216,Excess
2018-04-26,0.18768843270768787,0.8081120447496221,0.004199522542683162,0.8323470670053753,0.16617919780817744,0.0014737351864472132,Excess
2018-04-27,0.21793480519814315,0.7794355138536759,0.002629680948173812,0.7936607089519317,0.20476313708630214,0.0015761539617660028,Excess
2018-05-02,0.32411987039252693,0.6738901594814068,0.0019899701260590996,0.7611104319829876,0.23722990644587788,0.0016596615711345168,Excess
2018-05-03,0.6032336861057532,0.39555826015059925,0.0012080537436404966,0.7412765827962409,0.2570050007647169,0.0017184164390422725,Excess
2018-05-04,0.9999523720659917,4.290218263799455e-09,4.762364378277834e-05,0.7412775208872177,0.25700305780033345,0.0017194213124488349,Excess
2018-05-07,0.9852439798692528,0.014480447067550499,0.00027557306318957796,0.7406103805447444,0.2576600616777783,0.0017295577774773321,Excess
2018-05-08,0.9990497177367063,0.000388546028889629,0.0005617362343971532,0.7405684410557273,0.257676924399731,0.0017546345445417731,Excess
2018-05-09,0.6069410667798059,0.3871156138354083,0.0059433193847789586,0.7224002252829694,0.27557047108507127,0.00202930363195935,Excess
2018-05-10,0.1837002937682549,0.8074520080194045,0.008847698212333673,0.6818801268930675,0.31568429339501486,0.0024355797119175607,Excess
2018-05-11,0.025090122274939956,0.9574312105321336,0.017478667192919475,0.6447877148023651,0.35204694727136393,0.003165337926270921,Excess
2018-05-14,0.008394623987316807,0.9856156323426403,0.0059897436700363064,0.6128038681553607,0.38386059000687267,0.003335541837766573,Excess
2018-05-15,0.0050682753651844995,0.9902737111805168,0.004658013454292334,0.58239852705697,0.414143512191849,0.0034579607511809685,Excess
2018-05-16,0.008452122934873461,0.988591388268459,0.002956488796661236,0.540071716443087,0.45640733099777975,0.003520952559133127,Excess
2018-05-17,0.010064105990631534,0.9871342651174121,0.002801628891950087,0.499271662040519,0.49712923695618816,0.00359910100329288,Excess
2018-05-18,0.01758571983347717,0.9797169125960862,0.0026973675704303965,0.4578743164970371,0.5384306115466252,0.003695071956337707,Neutral
2018-05-21,0.016827922671280998,0.980482835574329,0.0026892417543838134,0.40969420305039767,0.586488560435193,0.0038172365144092434,Neutral
2018-05-22,0.013708551886650147,0.9835671580629204,0.002724290050423203,0.3603830668885081,0.6356662778414691,0.0039506552700227845,Neutral
2018-05-23,0.01544615368483367,0.9817145322330709,0.0028393140820892307,0.3122374717217469,0.6837309005617812,0.004031627716471861,Neutral
2018-05-24,0.03277699113123119,0.963928034414563,0.0032949744541994077,0.27946848384442097,0.7165675064981365,0.003964009657442647,Neutral
2018-05-25,0.013137517110999862,0.9837634067898938,0.003099076099099887,0.26372081657477886,0.7324325842294449,0.0038465991957762303,Neutral
2018-05-28,0.009204483408156678,0.9877373113304238,0.003058205261413376,0.25479661910980217,0.741413847558485,0.0037895333317127396,Neutral
2018-05-29,0.01367837607546044,0.9832114204129738,0.003110203511559291,0.24458379765366803,0.75160264288645,0.0038135594598820146,Neutral
2018-05-30,0.04503084771755321,0.9520002824695978,0.0029688698128422066,0.23062934651991923,0.7655081490358596,0.00386250444422117,Neutral
2018-05-31,0.06129044782292303,0.9356633497706907,0.0030462024063796366,0.20353218460577754,0.7925134035168643,0.003954411877358128,Neutral
2018-06-01,0.2120756575965779,0.7855803670922202,0.0023439753111951086,0.1641383488823066,0.8317924216569645,0.004069229460728744,Neutral
2018-06-04,0.9993549798791058,0.000449463201430997,0.00019555691945664572,0.16484389888279927,0.8310908724636586,0.004065228653542098,Neutral
2018-06-05,0.9999498340410039,2.4466051238396846e-05,2.569990775134877e-05,0.1648889046980141,0.8310726684647761,0.004038426837209807,Neutral
2018-06-06,0.9999586255338161,3.275951204055869e-07,4.1046871057290485e-05,0.1845397826357148,0.8117169041527615,0.003743313211523722,Neutral
2018-06-07,0.9950862973537062,0.0006254790431682541,0.004288223603119054,0.2251090828149876,0.7713755777039495,0.0035153394810629904,Neutral
2018-06-08,0.41503935950928705,0.3407989076736668,0.24416173281703984,0.24460654467670506,0.7405439625610258,0.01484949276226908,Neutral
2018-06-11,0.000436574504632116,7.272058203615204e-05,0.9994907049133253,0.24420864220257082,0.6912668169729954,0.06452454082443385,Neutral
2018-06-12,5.982886876765886e-06,3.0741754591255044e-05,0.9999632753585255,0.24395552757865546,0.6417546685016988,0.11428980391964583,Neutral
2018-06-13,7.834316850227316e-08,2.2456006824363835e-09,0.9999999194112243,0.24353292534907017,0.5923250992005555,0.1641419754503743,Neutral
2018-06-14,5.466587983855353e-10,1.7571612177468031e-15,0.999999999453333,0.24302972007687154,0.5429683859446847,0.21400189397844374,Neutral
2018-06-15,2.957439968119438e-12,8.95493389487609e-23,0.9999999999970361,0.24215043408534553,0.49398254031488004,0.2638670255997744,Neutral
2018-06-18,3.2681761114084506e-08,2.2594256684934302e-10,0.9999999670922898,0.24130903958586955,0.4449583985474605,0.3137325618666699,Neutral
2018-06-19,2.0418855473237937e-09,9.08372175122095e-14,0.9999999979580171,0.2406236120936313,0.39578004064431865,0.36359634726205003,Neutral
2018-06-20,4.4897032209760154e-10,9.637715129790356e-16,0.9999999995510221,0.23985130443183816,0.3466943140326648,0.413454381535497,Stress
2018-06-21,2.5452403357073798e-09,3.412526983733368e-15,0.9999999974547498,0.23821245500253857,0.29849791231193656,0.46328963268552487,Stress
2018-06-22,0.0032290793466281734,0.8119065126783265,0.18486440797503864,0.23771703311432,0.28990506760635815,0.47237789927932183,Stress
2018-06-25,0.004676544741843496,0.9584386474155322,0.03688480784261771,0.23749063618100436,0.28844013441061356,0.47406922940838203,Stress
2018-06-26,0.005053830775005322,0.97884848938957,0.016097679835417822,0.2370594089159816,0.2882219878594434,0.47471860322457504,Stress
2018-06-27,0.018458882787757872,0.9763470489890637,0.005194068223171198,0.23573081066949184,0.2894393261854167,0.47482986314509146,Stress
2018-06-28,0.08758941341598278,0.9095338547432721,0.002876731840737917,0.23704575894914487,0.28813285143404577,0.4748213896168093,Stress
2018-06-29,0.19374565879089223,0.8039021326453525,0.0023522085637481607,0.23612925900886056,0.2890489397117024,0.474821801279437,Stress
2018-07-02,0.3822845776552646,0.6158666187433028,0.0018488036014254082,0.2052757388976683,0.3198197974887962,0.4749044636135355,Stress
2018-07-03,0.7022383905959012,0.29658732080851463,0.0011742885955770522,0.19039016672541306,0.33464794022666006,0.4749618930479268,Stress
2018-07-04,0.9430740812665485,0.056463568087101366,0.00046235064634286973,0.18754593951204968,0.3374711022512592,0.4749829582366911,Stress
2018-07-05,0.9957981656759336,0.004084621564350474,0.00011721275970875371,0.18758153292816102,0.3376440593773183,0.4747744076945206,Stress
2018-07-06,0.9999368073384513,3.678922283680557e-05,2.6403438704617638e-05,0.21682640531961947,0.3206059534547767,0.4625676412256038,Stress
2018-07-09,0.9999484865188516,2.794062801486067e-05,2.357285312620994e-05,0.26680200092033085,0.32060371445707564,0.4125942846225935,Stress
2018-07-10,0.9999492750101077,2.7320835842589636e-05,2.3404154042254543e-05,0.3167991655264927,0.3206035434111382,0.36259729106236904,Stress
2018-07-11,0.9999502729218273,2.674385576032341e-05,2.2983222404873848e-05,0.366796675255426,0.32060488049164626,0.31259844425292777,Excess
2018-07-12,0.9999951853807344,2.952925554229623e-10,4.814323965583038e-06,0.41679643449713016,0.32060488050641084,0.26259868499645905,Excess
2018-07-13,0.9999958413194173,2.304398837069398e-11,4.1586575310766775e-06,0.4667962265629535,0.32060488050756303,0.21259889292948347,Excess
2018-07-16,0.9994919915887976,0.00045914118632107314,4.8867224873655156e-05,0.5167708245083057,0.32062783755558194,0.1626013379361123,Excess
2018-07-17,0.9999294242120206,4.4129496481408845e-05,2.644629149040169e-05,0.5667672956168129,0.3206300440304015,0.11260266035278561,Excess
2018-07-18,0.9999706905464602,1.0250451347854036e-05,1.905900218435e-05,0.6167658301216877,0.3206305565529689,0.06260361332534338,Excess
2018-07-19,0.999968632339252,6.0282796780610835e-06,2.533938106198617e-05,0.6667642616113888,0.3206308579669526,0.012604880421658613,Excess
2018-07-20,0.9894417089335061,0.010357035771865692,0.00020125529462007216,0.716074893090733,0.28055338412162933,0.0033717227876376185,Excess
2018-07-23,0.9932682675024012,0.006585783410806447,0.00014594908678441847,0.7655044792287613,0.23296074092139268,0.00153477984984594,Excess
2018-07-24,0.9998649519357561,3.989007424620517e-08,0.00013500817416182715,0.8152450352867994,0.18401831844641756,0.0007366462667831343,Excess
2018-07-25,0.7155950387565463,0.27473182310121785,0.009673138142228258,0.8501018430852391,0.14893755715202503,0.0009605997627359891,Excess
2018-07-26,0.248383664421506,0.6954581816047817,0.05615815397370469,0.8581415556355152,0.1382337734951004,0.003624670869384348,Excess
2018-07-27,0.0943365433201721,0.6859012091865414,0.21976224749327866,0.8531710998619793,0.1323337273221598,0.014495172815860956,Excess
2018-07-30,7.22674333217791e-05,2.1549784546426973e-05,0.9999061827821238,0.8340604843508821,0.10154147387422177,0.06439804177489626,Excess
2018-07-31,1.1171127903425473e-11,5.826669879635323e-21,0.9999999999888208,0.7989485648216452,0.08671210783379593,0.11433932734455883,Excess
2018-08-01,8.23933673444677e-05,0.004241860530114181,0.9956757461025333,0.7517989804266848,0.08410102245594656,0.16409999711736875,Excess
2018-08-02,0.003027055694615361,0.2011940379435484,0.7957789063618281,0.7021604249276184,0.09395649327490654,0.20388308179747502,Excess
2018-08-03,0.05809239939849292,0.8216262228849989,0.12028137771650003,0.6550682045306202,0.13503596495801495,0.20989583051136487,Excess
2018-08-06,0.37494312040146843,0.6121851821495893,0.012871697448934016,0.6238179362247508,0.16564382703409392,0.21053823674115527,Excess
2018-08-07,0.9458362651663748,0.05289102868358304,0.001272706150033936,0.6211122857325642,0.16828701242648098,0.21060070184095483,Excess
2018-08-08,0.9886998510711205,0.011003467769103919,0.00029668115976719944,0.6205497646400289,0.16883584862214815,0.21061438673782298,Excess
2018-08-09,0.9858492810272049,0.013790968197689716,0.00035975077509699385,0.6198424694223523,0.16952539701726804,0.21063213356037955,Excess
2018-08-10,0.9552285025981664,0.04427178296023262,0.0004997144415926812,0.6176041024862899,0.17173898616412747,0.21065691134958262,Excess
2018-08-13,0.9778344296692415,0.02190042111613502,0.00026514921461504286,0.616521224390312,0.17281105016061818,0.21066772544906973,Excess
2018-08-14,0.9947662424450734,0.005042474395739256,0.0001912831591790958,0.6162630653019647,0.1730609674055811,0.21067596729245416,Excess
2018-08-15,0.9806730325528932,0.018876758950398243,0.00045020849670036124,0.6152981824022864,0.17400429283053365,0.21069752476718,Excess
2018-08-16,0.985847406320311,0.012525627803842927,0.0016269658758381238,0.6145921211013393,0.1746302728067419,0.21077760609191876,Excess
2018-08-17,0.4154354764668161,0.5779356874872785,0.006628836045897707,0.5858918094780046,0.2030092053925127,0.21109898512948264,Excess
2018-08-20,0.2599263021932773,0.7357813975596114,0.0042923002471035665,0.5492247112125481,0.23946898609995326,0.21130630268749862,Excess
2018-08-21,0.26230231334062504,0.733791669606987,0.00390601705238021,0.5123465792827913,0.27615856758579926,0.2114948531314095,Excess
2018-08-22,0.21490331425613968,0.7799959497904568,0.005100735953395828,0.48731199305777073,0.3014217739202613,0.2112662330219679,Excess
2018-08-23,0.09598319180011465,0.8937607082124901,0.010256099987387308,0.47969196942670106,0.31133690025064686,0.20897113032265202,Excess
2018-08-24,0.15726017556707017,0.8362558587777832,0.006483965655138653,0.48283815103904604,0.31885463273020903,0.19830721623074493,Excess
2018-08-27,0.0727057010700476,0.9232222227572799,0.0040720761726646525,0.48646982272088235,0.36501466637884605,0.14851551090027154,Excess
2018-08-28,0.02188563204355401,0.9739147832841835,0.004199584672254701,0.4875641043225015,0.41371040554305566,0.09872549013444286,Excess
2018-08-29,0.02192645847934422,0.9737217261072362,0.004351815413411821,0.4886563075781015,0.46218439882191215,0.04915929359998639,Excess
2018-08-30,0.0908137326223054,0.9064555827019354,0.0027306846757514866,0.49304564142448604,0.4974474760598317,0.009506882515682236,Neutral
2018-08-31,0.2299959721434012,0.7673521955734425,0.0026518322831482386,0.5016408200617315,0.49473377469425384,0.003625405244014599,Excess
2018-09-04,0.4639791407973529,0.5313368914305723,0.004683967772066925,0.5060926210815258,0.49069136015830306,0.0032160187601712412,Excess
2018-09-05,0.4271356812292155,0.5655525237421475,0.007311795028629259,0.4801575918846676,0.5163244349112314,0.0035179732041010093,Neutral
2018-09-06,0.06490945658716939,0.9171066623612134,0.017983881051609384,0.4339680721604696,0.5616295946408372,0.004402333198693127,Neutral
2018-09-07,0.010337104542674053,0.9571082038835301,0.03255469157378793,0.38519246333624274,0.6087954564251296,0.006012080238627686,Neutral
2018-09-11,0.004134477364934169,0.9560123583324835,0.03985316430257413,0.33763776207458074,0.6543824851937425,0.007979752731676774,Neutral
2018-09-12,0.005069337904772187,0.9635166872296491,0.03141397486557046,0.2889995074863569,0.7014632984994186,0.009537194014224556,Neutral
2018-09-13,0.02015961715176032,0.962939591947623,0.016900790900608677,0.24026917622169078,0.749358154377013,0.010372669401296039,Neutral
2018-09-14,0.14997922688762735,0.8450364593323632,0.004984313780001333,0.19873448593842719,0.7906661393961117,0.010599374665461094,Neutral
2018-09-17,0.9644856834124987,0.03477357634444472,0.0007407402430481911,0.19766639979303657,0.7917785368231418,0.010555063383821598,Neutral
2018-09-18,0.999354506191045,0.0004955547980625287,0.00014993901088410986,0.22686235127924825,0.7629065301886809,0.010231118532070916,Neutral
2018-09-19,0.9941592905946782,0.00399542588958322,0.0018452835157303394,0.2635740006993186,0.7263172316051791,0.01010876769550225,Neutral
2018-09-20,0.9692538096656341,0.0025838446491712515,0.028162345685186656,0.29892157551556925,0.6897568403572881,0.011321584127142582,Neutral
2018-09-21,4.58015321822459e-05,2.1549275557340805e-08,0.9999541769185338,0.2881786998793714,0.6507570439452288,0.06106425617539988,Neutral
2018-09-24,1.9382791860998133e-06,4.396940349702671e-06,0.9999936647804558,0.283379637203325,0.6060692283816214,0.11055113441505371,Neutral
2018-09-25,9.254455606178309e-05,0.001952803892887774,0.997954651551042,0.2755212556527744,0.5643540756373763,0.1601246687098493,Neutral
2018-09-26,0.010759426952653224,0.41624480667601643,0.5729957663713218,0.2724239419469047,0.5390052048333129,0.18857085321978237,Neutral
2018-09-27,0.16213325063935297,0.7634876252018719,0.07437912415876652,0.27943632287669473,0.5284838469291973,0.19207983019410801,Neutral
2018-09-28,0.974775466746773,0.02226691555966585,0.0029576176935523593,0.32707877329006657,0.4809111064018184,0.19201012030811504,Neutral
2018-10-01,0.9992026627372385,0.0006310447495539602,0.00016629251319874908,0.3724982197958136,0.43561987950419895,0.19188190069998742,Neutral
2018-10-02,0.9939458118481318,0.005893775220859584,0.00016041293099990203,0.4106957117810505,0.39754695848656946,0.19175732973238,Excess
2018-10-03,0.9950710396144297,0.004785296176136802,0.0001436642094247087,0.43725030672190457,0.3712193787238476,0.19153031455424788,Excess
2018-10-04,0.9948777909423925,0.004928487032401022,0.00019372202519764233,0.46563741220756366,0.34318817688836,0.1911744109040763,Excess
2018-10-05,0.9776372857900749,0.022001449583499828,0.0003612646264163437,0.5112738036677094,0.298432916249474,0.19029328008281665,Excess
2018-10-08,0.9745235841716948,0.025167270739042666,0.00030914508925395854,0.5594831276491609,0.2518358695922492,0.18868100275858996,Excess
2018-10-09,0.9964968026330444,0.0032184193600383734,0.0002847780069085558,0.6091012439125667,0.20419617264362658,0.1867025834438067,Excess
2018-10-10,0.9540812938217154,0.04400868658487827,0.001910019593397512,0.6565518417084143,0.15822077261138762,0.18522738568019798,Excess
2018-10-11,0.5734656843661561,0.42121090105273873,0.005323414581096195,0.6842171450691344,0.13113433806664315,0.1846485168642224,Excess
2018-10-12,0.5141040941294527,0.48035297289300405,0.0055429329775341755,0.7024233884312259,0.11290016374467508,0.18467644782409903,Excess
2018-10-15,0.15202035589876192,0.8419918455281528,0.00598779857307621,0.6618001220555387,0.15326107720386087,0.18493880074060046,Excess
2018-10-16,0.0602804202741792,0.9359067184188051,0.0038128613070067957,0.614846417759695,0.20003163538489835,0.18512194685540662,Excess
2018-10-17,0.02414059174627338,0.9726907327222061,0.0031686755315115116,0.5663454828172745,0.24846640072652995,0.18518811645619568,Excess
2018-10-18,0.017663705357464195,0.9794764151150447,0.002859879527482152,0.5187659776018655,0.29731102924982405,0.18392299314831043,Excess
2018-10-19,0.024382099692600908,0.9726109517757009,0.0030069485316892705,0.5199827925098865,0.34594157576114576,0.13407563172896778,Excess
2018-10-22,0.054271414627836786,0.9406999338814668,0.00502865149068739,0.522696266327319,0.39297635260820196,0.08432738106447892,Excess
2018-10-23,0.33442210637730013,0.6636519496484499,0.0019259439742409874,0.539412744418381,0.42606130989598046,0.03452594568563843,Excess
2018-10-24,0.9999783770469347,7.138685903451022e-18,2.16229530563955e-05,0.5888736919230956,0.4052490695621795,0.005877238514724908,Excess
2018-10-25,0.9999973381234074,1.0107551893589436e-22,2.661876583624651e-06,0.6307668962972987,0.36707468830208556,0.00215841540061573,Excess
2018-10-26,0.9999948380548631,1.0369405027417296e-12,5.161944091180128e-06,0.6320278648627032,0.3659613425241541,0.0020107926131426703,Excess
2018-10-29,0.9990378317126039,0.00016756810062361504,0.000794600186763756,0.6320196233114715,0.3659381686917076,0.0020422079968209204,Excess
2018-10-30,0.9581587689773158,0.006252992812009432,0.03558823821066615,0.6302302711679307,0.365956129571265,0.0038135992608042484,Excess
2018-10-31,0.0001322073241202442,3.326495194112029e-07,0.9998674600263514,0.5804833295534149,0.3657168813949342,0.05379978905165103,Excess
2018-11-01,4.348483742673173e-06,2.6503783836254202e-08,0.9999956250124645,0.5307396574304818,0.3654704583685034,0.10378988420101483,Excess
2018-11-02,0.11944475548544885,0.71887964232083,0.16167560219371233,0.4878300309152502,0.4003143680053702,0.11185560107937968,Excess
2018-11-05,0.9935752399930424,1.635590140511062e-05,0.006408404105543642,0.4887826137063176,0.39905682226348826,0.11216056403019418,Excess
2018-11-06,0.8937216003873493,0.10386951574917175,0.0024088838634703687,0.4836438535940328,0.404089377082945,0.11226676932302226,Excess
2018-11-07,0.9144756402797377,0.08277942267734029,0.0027449370429133754,0.48166357091693396,0.4060279138875681,0.11230851519549807,Excess
2018-11-08,0.7778576595768526,0.20939903050033612,0.012743309922802717,0.49188316967746876,0.3954373203599479,0.1126795099625834,Excess
2018-11-09,0.9570951405166257,0.0413367434049174,0.0015681160784482588,0.5140327219968276,0.37348650888554336,0.1124807691176291,Excess
2018-11-12,0.9758094747871466,0.02311835042801062,0.0010721747848341078,0.5552221779412472,0.3325428341305358,0.11223498792821698,Excess
2018-11-13,0.9941849073432962,0.0003896299495738669,0.005425462707121272,0.6019174022947035,0.2857669797070738,0.1123156179982227,Excess
2018-11-14,0.2652752280914827,0.43758114510054746,0.29714362680796097,0.613974134111964,0.2590115003259907,0.12701436556204532,Excess
2018-11-15,0.21207876400493988,0.4246783441518705,0.36324289184318076,0.6236948870443378,0.2312715967778317,0.1450335161778304,Excess
2018-11-16,0.0008561653363071362,0.0004322154316513825,0.9987116192320324,0.6225185903265231,0.18266265996062883,0.194818749712848,Excess
2018-11-19,0.0026413081608838503,0.044227481723404495,0.9531312101157025,0.6199370850031756,0.13783903735272535,0.2422238776440992,Excess
2018-11-20,0.11020457094909773,0.6613086839272113,0.22848674512368192,0.6087262082317654,0.13772187406666342,0.2535519177015713,Excess
2018-11-21,0.8711225539837667,0.0212478560775712,0.10762958993865276,0.6022834170786069,0.13878426687054196,0.25893231605085115,Excess
2018-11-22,0.8164032258593137,0.044648750616688306,0.13894802352398863,0.5931037114654021,0.1410167044013764,0.26587958413322155,Excess
2018-11-23,0.06908198604869623,0.1354816130438082,0.7954364009074865,0.5465580688650934,0.14779078505351503,0.3056511460813916,Excess
2018-11-26,0.003118812073833819,0.02933869583333193,0.9675424920928253,0.4967621178831544,0.14924934144015048,0.3539885406766951,Excess
2018-11-27,0.00017042412328351352,0.003823956617138014,0.9960056192595694,0.4488627006404523,0.14912788963040688,0.40200940972914073,Excess
2018-11-28,3.722134962198387e-05,0.00028858674049246874,0.9996741919098764,0.4488579513417275,0.14914230233495554,0.401999746323317,Excess
2018-11-29,0.0019899023996117126,0.001448986999439756,0.9965611106009394,0.4489572290375209,0.14921475035973836,0.40182802060274064,Excess
2018-11-30,0.6872915343370334,0.24230646047960522,0.0704020051833521,0.47734956798010036,0.1253860912676769,0.3972643407522227,Excess
2018-12-03,0.9958661442091148,0.001601882438981393,0.002531973351894273,0.47746411319090404,0.1254653675945557,0.3970705192145402,Excess
2018-12-04,0.983569869726577,0.01587915937233763,0.0005509709010757366,0.48195652665786554,0.12106584977571395,0.3969776235664205,Excess
2018-12-05,0.9937623408103758,0.005529884603414791,0.0007077745861998807,0.4859208616843975,0.11720337287201767,0.3968757654435848,Excess
2018-12-06,0.9354181823230493,0.05651823641221408,0.008063581264727141,0.49379888782170744,0.1095593331676115,0.3966417790106811,Excess
2018-12-07,0.14773179760510616,0.7382408286936128,0.11402737370127149,0.453330720676131,0.1444045374320466,0.4022647418918223,Excess
