date,P_Excess_raw,P_Neutral_raw,P_Stress_raw,P_Excess,P_Neutral,P_Stress
2020-03-11,0.9697274352010563,0.02995867498625921,0.00031388981268908,0.31177838369558347,0.49392800478578397,0.19429361151863256
2020-03-12,0.9934913781649017,0.006408001602993617,0.00010062023210912331,0.36080433781049404,0.44510809785167216,0.1940875643378336
2020-03-13,0.9887725417944397,0.0110606610450505,0.00016679716051409894,0.40986741028362733,0.39622541553163393,0.1939071741847386
2020-03-16,0.9873085409177605,0.012390829309121087,0.0003006297731226323,0.45862135544235355,0.3475815876527709,0.19379705690487561
2020-03-17,0.9421064116972884,0.05335490755670919,0.004538680746007008,0.5052421630778062,0.30094301842300003,0.19381481849919366
2020-03-18,0.5968114493220675,0.28544011934068064,0.1177484313372565,0.5347896051234267,0.266343713146613,0.1988666817299604
2020-03-19,5.268798706415709e-05,1.3419913820337373e-08,0.9999472985930272,0.5345677529105614,0.2204104180385342,0.24502182905090455
2020-03-20,5.774273265347402e-08,1.1155034795884688e-11,0.9999999422461174,0.5343034777077272,0.18225881515357073,0.28343770713870203
2020-03-23,1.522337872529587e-07,3.5916992072780486e-10,0.9999998474070478,0.5341757757978869,0.16673264695978335,0.2990915772423298
2020-03-24,1.6167579961860205e-06,2.4735535758348013e-07,0.9999981358866513,0.5341135639367081,0.15921974058282928,0.3066666954804626
2020-03-25,0.0004981196755202817,0.0011237139209916895,0.9983781664034932,0.5340623215040586,0.14939369723869114,0.3165439812572502
2020-03-26,0.08190444460047515,0.3912285326189609,0.5268670227805692,0.5379698681823448,0.1559348978485536,0.3060952339691014
2020-03-27,0.5734285079998819,0.369264075775115,0.05730741622500882,0.5652140372017944,0.14539966694778955,0.2893862958504161
2020-03-30,0.9754564938381289,0.023134599247157113,0.0014089069147196725,0.604355723809042,0.10971820809907082,0.2859260680918871
2020-03-31,0.9999882295528587,5.469692205612914e-06,6.300754941291699e-06,0.6268136073968502,0.08765121304850253,0.28553517955464724
2020-04-01,0.9999999625521827,1.2168409432747113e-13,3.744770135452872e-08,0.6367383124199338,0.077795045594934,0.2854666419851323
2020-04-03,0.9999981482751071,2.2201650383326206e-07,1.6297083947978017e-06,0.6432789386471527,0.07128810227999147,0.285432959072856
2020-04-13,0.9865997493554779,0.01306198637797074,0.0003382642665572391,0.6490785887399723,0.06551028118035201,0.2854111300796758
2020-04-14,0.6795825751552913,0.3135744646676755,0.006842960177039184,0.6370737795740511,0.0771993071217251,0.2857269133042239
2020-04-15,0.41260006980022157,0.5375064660659806,0.04989346413380378,0.6094164286312088,0.10237564926845412,0.28820792210033697
2020-04-17,0.44925722344846253,0.5036537479458979,0.04708902860564543,0.5833929180435792,0.12606040291643592,0.2905466790399848
2020-04-20,0.9712563919339143,0.027510243635423343,0.0012333644306680978,0.5822811687320298,0.12711551501805743,0.29060331624991276
2020-04-21,0.9992873339601376,0.0006711810508132302,4.148498905497297e-05,0.5828069083403147,0.12659604101834557,0.2905970506413398
2020-04-22,0.9994763304434322,0.0004961316277740068,2.7537928799705462e-05,0.5834152978165983,0.1260013061342782,0.29058339604912364
2020-04-23,0.9914636289199149,0.008399414373440677,0.00013695670665016293,0.5858831586777296,0.12375353147511474,0.2903633098471557
2020-04-24,0.9852251894909485,0.014586638476091474,0.0001881720329657447,0.6053038456861735,0.11021085743188538,0.28448529688194124
2020-04-27,0.9824224655177771,0.01736932142310729,0.00020821305912147728,0.6544223345627087,0.11107932283204504,0.2344983426052462
2020-04-28,0.9846831993714169,0.01512622111059699,0.0001905795179918748,0.7036564916441426,0.1118356338870171,0.1845078744688402
2020-04-29,0.990857105398424,0.009002433357789958,0.00014046124379200046,0.7531993393023741,0.11228575553694813,0.13451490516067768
2020-05-04,0.9998822144889347,0.00010452529653168037,1.3260214539308063e-05,0.8031933691889209,0.11229096943400682,0.08451566137707238
2020-05-05,0.9995628164589467,0.0004120507082695102,2.513283278932032e-05,0.8531466040280917,0.11225538627337069,0.034598009698537456
2020-05-06,0.9999776705485618,1.6238530340203322e-05,6.090921103552159e-06,0.8990502653254958,0.09269477156893977,0.008254963105564334
2020-05-07,0.9999588263221207,3.3148310365550854e-05,8.025367519093102e-06,0.9203767812416077,0.07423322519570241,0.005389993562689866
2020-05-08,0.9999922681586257,4.068783353445564e-06,3.663058026151164e-06,0.9216035699576326,0.07307669867251225,0.005319731369855191
2020-05-11,0.9987275423683004,0.0012274880019024722,4.4969629802413837e-05,0.9215405355984047,0.0731377995879971,0.005321664813598247
2020-05-12,0.9996196579383545,0.00035682183282205286,2.3520228828670597e-05,0.9215215203677133,0.07315564067963211,0.005322838952654612
2020-05-13,0.9991124039799466,0.0008508200638114822,3.677595624704824e-05,0.9214772331529553,0.07319817058199748,0.0053245962650472255
2020-05-14,0.9988654612029776,0.0010933247723715663,4.121402465619213e-05,0.9220905187453303,0.07259973750171754,0.005309743752952173
2020-05-15,0.9949480828047959,0.004956033387474539,9.588380773486438e-05,0.9378587941278054,0.05716881593770759,0.004972389934486959
2020-05-18,0.9864153881953031,0.013409294709536735,0.00017531709516548978,0.9665495600475594,0.03096395736988553,0.002486482582555059
2020-05-19,0.9760085705058954,0.02374542399197125,0.00024600550213850877,0.992887127400431,0.006968541172189334,0.00014433142737972608
2020-05-20,0.9662132756063264,0.03349122273267705,0.00029550166100150477,0.9926349715840516,0.007267590127052017,9.74382888963967e-05
2020-05-21,0.9046852438435906,0.0945623109073434,0.0007524452490708831,0.9879048670782242,0.0119621466198785,0.000132986301897192
2020-05-22,0.6380375620490667,0.3598315504434912,0.002130887507446873,0.9698329286585062,0.029928917560664264,0.00023815378082954984
2020-05-25,0.2301034062850411,0.7661584907465837,0.00373810296837998,0.9317649175267627,0.06781687137932121,0.00041821109391603975
2020-05-26,0.07605431066274305,0.9202736178615565,0.0036720714757051743,0.8863063735853528,0.11310122034859424,0.0005924060660530104
2020-05-27,0.036843531736768874,0.9587334215710559,0.004423046692180166,0.8390274268963026,0.1601694253559914,0.0008031477477059436
2020-05-28,0.056902331617176026,0.9401374557172949,0.002960212665533798,0.7926383835085908,0.20641998708632606,0.0009416294050830391
2020-05-29,0.14206103867221598,0.8557015012764511,0.0022374600513375303,0.7501985801722807,0.24875494048225893,0.0010464793454603152
2020-06-01,0.24162292232436317,0.7563805031203854,0.0019965745552559936,0.7122856155640523,0.28656873937345145,0.001145645062496149
2020-06-02,0.28577047575377046,0.7123444950713502,0.001885029174884078,0.6765959985287938,0.3221653615916053,0.0012386398796008866
2020-06-03,0.2750781674214414,0.723003575472032,0.0019182571065312856,0.6403510233724381,0.3583147284386897,0.0013342481888722728
2020-06-04,0.217695695702201,0.7802084696166034,0.0020958346812002563,0.6012378668414421,0.3973234945040014,0.00143863865455633
2020-06-05,0.13405510704063245,0.8632851189156768,0.0026597740436951752,0.5579410087855428,0.4404875470106174,0.0015714442038397812
2020-06-08,0.02792337127934231,0.9658046694334851,0.006271959287177103,0.5094008002310952,0.4887164060821963,0.0018827936867085143
2020-06-09,0.006635856414545229,0.9805521618814371,0.012811981704022226,0.45975161015490495,0.5377261730846268,0.0025222167604681887
2020-06-10,0.003688835714801396,0.9824745366253052,0.013836627659897925,0.409980431741648,0.5868073589127013,0.0032122093456507296
2020-06-11,0.0036117105936375876,0.9761100094287027,0.02027827997766414,0.36021774421118113,0.6355581931455176,0.004224062643301121
2020-06-12,0.003684060330215215,0.9433063319806084,0.053009607689180796,0.31065454308745244,0.6824757080751742,0.006869748837373406
2020-06-15,0.00407184379134418,0.849433352303022,0.14649480390563832,0.2615373658672547,0.7242769109548484,0.014185723177897014
2020-06-16,0.004125816480916391,0.631350246561262,0.36452393695782603,0.21294322816600594,0.7546571520833126,0.032399619750681306
2020-06-17,0.002571648964876061,0.27028802979968075,0.7271403212354477,0.1647611468339337,0.7664969924366629,0.06874186072940344
2020-06-18,0.00023506080390328833,0.006533434133467514,0.9932315050626337,0.11953863768194957,0.7620955485979692,0.11836581372008137
2020-06-19,6.386277049867504e-05,0.0014850114965185273,0.9984511257329874,0.08763995271802129,0.7441782216506205,0.16818182563135814
2020-06-22,9.541558209822618e-05,0.002885712576400052,0.9970188718415064,0.07613955318287419,0.7060145827421115,0.21784586407501422
2020-06-23,0.00010495678250459824,0.003312705925408819,0.9965823372920914,0.0723420854888623,0.6601665371453043,0.2674913773658334
2020-06-24,6.701371510907031e-05,0.0016390653341383093,0.9982939209507575,0.07050325958777932,0.6123118193334588,0.31718492107876206
2020-06-25,7.60474516924259e-05,0.0020776361549398907,0.9978463163933725,0.06766194537950514,0.5654088283553411,0.3669292262651537
2020-06-26,0.000139997921132638,0.005342407158735118,0.9945175949201372,0.06056589334195101,0.5228908736494555,0.41654323300859347
2020-06-29,0.00014545743891205168,0.005604239666776404,0.9942503028943165,0.04849202009767852,0.4853520604767753,0.4661559194255463
2020-06-30,8.584695986931597e-05,0.002470047530588884,0.9974441055095467,0.03420778865798351,0.44985833809973735,0.5159338732422791
2020-07-01,4.3005461342431744e-05,0.0007380908599511161,0.9992189036787112,0.020456030559978633,0.4137450638691335,0.5657989055708879
2020-07-02,2.3934104380804372e-05,0.00024428338534342436,0.9997317825102806,0.009572442480087673,0.37474685455757073,0.6156807029623417
2020-07-03,1.5235807328104268e-05,9.807002967190652e-05,0.9998866941630047,0.0028704489184224863,0.3315875021132706,0.6655420489683069
2020-07-06,2.8068326730678774e-05,0.00033405922603021987,0.9996378724472439,0.0014756837707919114,0.28331397160289806,0.7152103446263101
2020-07-07,4.054877486952995e-05,0.0007197200931315545,0.9992397311320038,0.0011459183888081282,0.23432234951348307,0.7645317320977089
2020-07-08,0.00024439459686412983,0.01370646804482192,0.9860491373583189,0.0009736963329112656,0.18588394608445913,0.8131423575826296
2020-07-09,0.00044254047632473665,0.02746958041208468,0.9720878791115954,0.000815237827045624,0.13845192463362843,0.860732837539326
2020-07-10,0.0002444417630179758,0.014848213346024177,0.9849073448909627,0.0006432568986857627,0.09202901870189943,0.9073277243994149
2020-07-13,0.00020943646558871875,0.011145158082693382,0.9886454054517227,0.00045013653239799045,0.0501146089908832,0.9494352544767188
2020-07-14,0.0001851805100955317,0.00826438202900135,0.9915504374609079,0.00025310473385694844,0.018960315764270312,0.9807865795018729
2020-07-15,5.341875887284142e-05,0.0011308395318549833,0.9988157417092768,0.00012719322355678802,0.005502456250879085,0.994370350525564
2020-07-16,4.9200686880906675e-05,0.0009488389683602254,0.9990019603447635,0.00011790021770566901,0.005223226492623722,0.9946588732896706
2020-07-17,9.436948669168716e-05,0.0026902325057443655,0.9972153980075686,0.00011942555351531959,0.0052834875430850135,0.9945970869033995
2020-07-20,2.789856859651471e-05,0.0003281250578040078,0.9996439763736041,0.00011604970284023402,0.0051556081671552114,0.9947283421300045
2020-07-21,2.7875150922550322e-05,0.0003272766377624041,0.9996448482113196,0.00011219562126113166,0.005006336702772892,0.994881467675966
2020-07-22,3.079099286806368e-05,0.0003991531424302942,0.9995700558647063,0.00011038448514908133,0.004944341093187491,0.9949452744216634
2020-07-23,7.200115062393931e-05,0.0018404021926140795,0.9980875966567664,0.00011018217009565702,0.0049324793950712015,0.9949573384348331
2020-07-24,9.987528571303578e-05,0.0034849194287051447,0.9964152052855864,0.00010817603832467693,0.004839605008569704,0.9950522189531057
2020-07-27,0.00023188925771390332,0.012356524532539315,0.9874115862097513,0.00011249762926476949,0.005177219251857847,0.9947102831188773
2020-07-28,0.0002774858123253829,0.016687348296071366,0.9830351658916079,0.0001220795718875728,0.005888084290131968,0.9939898361379805
2020-07-29,0.000280370922497825,0.01608126228094555,0.9836383667965615,0.00013394784494534238,0.006655242861181686,0.993210809293873
2020-07-30,0.00016086477049967257,0.007583605620889571,0.9922555296086155,0.00014079437825128578,0.007022208972958992,0.9928369966487898
2020-07-31,0.0001444294092010151,0.006088691955418122,0.9937668786353857,0.0001472540583449313,0.007321740069246302,0.9925310058724088
2020-08-03,0.00014910177999893286,0.006092275046470093,0.9937586231735359,0.00015330573100834398,0.007609650860268293,0.9922370434087234
2020-08-04,0.00010431064528726097,0.004106594032155514,0.9957890953225622,0.00015649382452923052,0.007778994557219491,0.9920645116182513
2020-08-05,0.0002854442859666683,0.019377359759667978,0.9803371959543704,0.0001585463089843574,0.008062539142961792,0.9917789145480538
2020-08-06,0.0004831163278730652,0.04499617569517767,0.9545207079769544,0.0001605751015617738,0.008938868907116435,0.9909005559913218
2020-08-07,0.0008189899179173771,0.095431456411493,0.9037495536705947,0.00018930250930674372,0.012968031060389856,0.9868426664303034
2020-08-10,0.0013505761539123386,0.1865002391227807,0.812149184723312,0.0002463594937229245,0.021735785112394185,0.9780178553938829
2020-08-11,0.002119266144368622,0.33771007724465907,0.6601706566109774,0.00034306377543657845,0.03820806987317698,0.9614488663513864
2020-08-12,0.001996469901038715,0.3958471612518082,0.6021563688471581,0.00044021633254487163,0.05794388595917455,0.9416158977082806
2020-08-13,0.0022951505905967106,0.4866952453968835,0.5110096040125249,0.0005525138277306613,0.08223120628060059,0.9172162798916688
2020-08-14,0.002669360041630599,0.5994977603484318,0.3978328796099426,0.0006812633554776062,0.11207158267273484,0.8872471539717875
2020-08-17,0.003098833803289139,0.7286424695362165,0.26825869666049945,0.0008348101172122367,0.1484872998966553,0.8506778899861326
2020-08-18,0.003903702369138779,0.8695357466048822,0.126560551025984,0.001028601478123047,0.19194772339501104,0.8070236751268658
2020-08-19,0.003909008727255098,0.8949838785540929,0.101107112718657,0.001222512364842398,0.23667695966559393,0.7621005279695636
2020-08-20,0.0047283657002143474,0.8509699344208292,0.1443016998789612,0.0014553305923219173,0.2791334362770045,0.7194112331306736
2020-08-21,0.006281210369069079,0.6613537327166314,0.3323650569143042,0.001764397346489718,0.3120268769414007,0.6862087257121097
2020-08-24,2.427920349721361e-06,7.233698130981474e-09,0.9999975648459569,0.001752924279621509,0.3114090510764586,0.68683802464392
2020-08-25,6.9327707590435894e-06,1.686041456360511e-05,0.9999762068146822,0.001739396627543192,0.31057552668238325,0.6876850766900736
2020-08-26,0.00011798665637508711,0.0027543150988736456,0.9971276982447559,0.001731277414237055,0.30990917932327966,0.6883595432624834
2020-08-27,0.0009618502875143801,0.0076886564022136655,0.9913494933102766,0.0017713266900877902,0.30991443186234585,0.6883142414475665
2020-08-28,0.01733824208102736,0.020621266916055054,0.9620404910029221,0.0026310173236791033,0.3106410606103777,0.6867279220659432
2020-08-31,0.7620138403272776,0.1290736637376405,0.10891249593508641,0.04072425425104285,0.31679013004493617,0.6424856157040211
2020-09-01,0.35334257866335417,0.6240217358427952,0.0226356854938551,0.05838616765194611,0.34778588713546793,0.5938279452125859
2020-09-03,0.06928315478546364,0.9082357711817574,0.02248107403278344,0.06183605317692093,0.39222880770657226,0.5459351391165067
2020-09-04,0.03288911731988541,0.9621432620822472,0.004967620597871822,0.06345635322652156,0.4380861620259255,0.49845748474755286
2020-09-07,0.01835557426571262,0.9789564634610415,0.00268796227325043,0.06433318244391131,0.4822624123784027,0.4534044051776859
2020-09-08,0.008466183301054937,0.9880832215575572,0.0034505951413924445,0.06468896280126844,0.5223415615001413,0.4129694756985901
2020-09-10,0.011185142808652397,0.9864358594361761,0.0023789977551760904,0.06514225663448263,0.5547778506097172,0.3800798927558002
2020-09-11,0.008180540898743855,0.9885027417608513,0.003316717340409382,0.0654514601843679,0.5844106296351691,0.350137910180463
2020-09-14,0.016804211892282553,0.9809900060062442,0.0022057821014779665,0.06617691324945219,0.6091253676656371,0.32469771908491074
2020-09-15,0.023840539977699683,0.9740734607063892,0.0020859993159158207,0.06723547224625563,0.627854152683535,0.30491037507020946
2020-09-16,0.03306384764106624,0.9647924185231087,0.002143733835829686,0.06873372293814449,0.6396616501328795,0.2916046269289761
2020-09-17,0.050371500565810884,0.9470919947619016,0.002536504672292259,0.07105711284797805,0.6435394625407304,0.2854034246112915
2020-09-18,0.08672226140260293,0.9079677653960155,0.005309973201386277,0.07519777548174547,0.6441886568828266,0.28061356763542805
2020-09-21,0.05282988434873984,0.9210318906009513,0.026138225050313536,0.07760285141417173,0.6476917546918326,0.2747053938939956
2020-09-22,0.023388172388910833,0.7873882153126699,0.1892236122984239,0.0784581995151638,0.6539934788216345,0.2675483216632017
2020-09-23,0.00013022416928098308,0.00028405134897698247,0.999585724481747,0.07846458932761037,0.6540076810273986,0.2675277296449912
2020-09-24,6.437357814847311e-06,1.3060723876467521e-05,0.9999805019183137,0.07846456455696317,0.6540074910428642,0.26752794440017286
2020-09-25,3.1656806728113943e-06,2.713343276756204e-06,0.9999941209760551,0.07845882350817805,0.6538699109550844,0.26767126553673776
2020-09-28,5.526780722676267e-07,9.752651081657373e-09,0.9999994375692813,0.07841075862770593,0.6534854786226062,0.2681037627496879
2020-09-29,0.0005456451255247312,0.0005840638369466709,0.9988702910375336,0.07757112877993079,0.6524836184686506,0.26994525275141845
2020-09-30,0.15273999762204946,0.6651368511342168,0.18212315124373848,0.04710743664466953,0.6792867778384793,0.2736057855168511
2020-10-01,0.3976994895267725,0.5765765970187187,0.025723913454513483,0.04932528218784043,0.6769145208972754,0.27376019691488396
2020-10-02,0.755406925785532,0.24143137113684593,0.003161703077626495,0.0836314707378437,0.6435743008950302,0.27279422836712613
2020-10-05,0.9998606878548669,0.00010650029628936065,3.281184884812766e-05,0.13198004926459256,0.5954724628057325,0.272547487929675
2020-10-06,0.9952519008805091,0.004611160729176728,0.00013693839031879312,0.18082486559533217,0.5467551976691395,0.27241993673552845
2020-10-07,0.7879291934193358,0.2105874105766844,0.001483396003984379,0.219798016101246,0.5078804071200961,0.272321576778658
2020-10-08,0.6912922183111793,0.30721985650636835,0.0014879251824572723,0.25380336987637225,0.47391960697360574,0.27227702315002206
2020-10-09,0.6725530027407606,0.3260140909981434,0.0014329062611010937,0.2870219929684728,0.44079517443547045,0.2721828325960566
2020-10-12,0.7247127573179111,0.2738688819178022,0.0014183607642915918,0.3224174202397541,0.4054391182310486,0.2721434615291973
2020-10-13,0.8716396553705846,0.12750654097564332,0.0008538036537768817,0.3648073760093981,0.36311077224451144,0.27208185174609034
2020-11-13,0.9999999904587821,1.1015202193709921e-25,9.541222742471917e-09,0.41315418315028374,0.3148711513183562,0.27197466553135996
2020-11-16,0.5849600663571982,0.4113012093521673,0.0037387242906392055,0.439883611439853,0.2880816120478697,0.27203477651227737
2020-11-17,0.4813450055016351,0.5135146904347488,0.005140304063620789,0.45961474864480445,0.2683589582998064,0.27202629305538906
2020-11-18,0.1806567793918507,0.7841979147235202,0.035145305884634076,0.4660060933969599,0.2615172595059349,0.27247664709710506
2020-11-19,0.07986111126676386,0.746959999605529,0.17317888912771218,0.4688297403408526,0.25949584872057785,0.2716744109385695
2020-11-20,2.3368542881639623e-05,3.7628795808573916e-10,0.9999766310808357,0.46882439755953265,0.25948164617194336,0.27169395626852394
2020-11-23,0.00836065918273055,0.7417732985945888,0.24986604222268605,0.46924210865077837,0.29656965806547886,0.23418823328374272
2020-11-24,0.004053616724209846,0.8699468669808421,0.12599951629495348,0.4694446312029552,0.3400668657473569,0.19048850304968784
2020-11-25,0.003244499564115263,0.9291141100349763,0.06764139040091403,0.4696068285472573,0.38652257076147295,0.14387060069126972
2020-11-26,0.003184262423361622,0.9557659156675656,0.04104982190907831,0.4697387594121492,0.43428166335300367,0.09597957723484718
2020-11-27,0.004147149054426046,0.9663486824542767,0.029504168491302725,0.462309116983768,0.4493422549190065,0.08834862809722543
2020-11-30,0.00684127918775225,0.9423757932009833,0.05078292761127025,0.442766206466817,0.4676322147281196,0.08960157880506325
2020-12-01,0.02370725082768832,0.9653567926095923,0.01093595656272523,0.4061812227189251,0.5038284858017568,0.08999029147931818
2020-12-02,0.0837713037851856,0.9130519569089794,0.003176739305840609,0.36037675351544124,0.5494757586323911,0.0901474878521678
2020-12-03,0.1501989127824882,0.8475872375099578,0.002213849707559848,0.3181241041105403,0.5916245624714298,0.09025133341802984
2020-12-04,0.15995223005765757,0.8378742358026006,0.0021735341397477485,0.28672525594245657,0.6229889037327253,0.090285840324818
2020-12-07,0.1210097146391538,0.8759672376044789,0.003023047756373126,0.25821113075885543,0.6514262727876308,0.09036259645351379
2020-12-08,0.0306058523613858,0.9596481502403859,0.00974599739823404,0.22611377323988693,0.6831079757497427,0.09077825101037044
2020-12-09,0.007505345877685929,0.9538348370052132,0.03865981711710652,0.19025340266787583,0.717106273504113,0.09264032382801117
2020-12-10,0.003986821520986155,0.9040709718316536,0.0919422066473658,0.14687076097539614,0.7559344950469133,0.09719474397769061
2020-12-11,0.0036878850217104803,0.9137444239199515,0.08256769105834379,0.09705515570354281,0.8016217162429106,0.10132312805354661
2020-12-14,0.005541537942932396,0.9781608903434759,0.01629757171359745,0.06808422928282969,0.8299647002924758,0.10195107042469452
2020-12-15,0.004240728001739869,0.9887453534845551,0.007013918513710905,0.044229015407835054,0.8537262334449659,0.102044751147199
2020-12-16,0.004648530071274541,0.9905886951885203,0.004762774740210932,0.03542860294180629,0.8640457724682159,0.10052562458997787
2020-12-17,0.008953803540420295,0.9883412270915474,0.0027049693680381024,0.03188323755548912,0.8761148338425166,0.09200192860199419
2020-12-18,0.008817780485404103,0.9873130049241858,0.0038692145904160114,0.032322958152615246,0.9254804840699112,0.042196557777473505
2020-12-21,0.004833870461885223,0.980566543740658,0.014599585797462799,0.032146618716572976,0.9374201463272146,0.030433234956212408
2020-12-22,0.006635176065857832,0.951883723016287,0.04148110091786104,0.03227569668365538,0.9415169891289868,0.02620731418735781
2020-12-23,0.009883766254534694,0.7989167402720311,0.19119949347343992,0.03260766001817636,0.9350071206408397,0.032385219340984074
2020-12-24,0.0004938080469197513,0.009961246656926465,0.9895449452961596,0.03247313729935426,0.887716887190308,0.07980997551033787
2020-12-25,3.598947395121418e-05,0.0004456203023830604,0.9995183902236717,0.03226757932033052,0.8394217340827134,0.12831068659695602
2020-12-28,6.475472699734555e-06,1.4989838406206128e-05,0.9999785346888999,0.03192583913457788,0.792303693914585,0.17577046695083723
2020-12-29,7.231128395105777e-07,4.786265277994259e-08,0.9999992290245135,0.030740512748835453,0.7440358566772381,0.2252236305739264
2020-12-30,2.5848605730816655e-07,1.6235406974541508e-09,0.999999739890408,0.026551960483879065,0.6983832589129666,0.2750647806031544
2020-12-31,0.00013971278733364197,0.00111604765337692,0.9987442395592956,0.019049000484121382,0.6560596994201378,0.3248913000957409
2021-01-04,0.008873519540856283,0.4773965500373393,0.5137299304218107,0.01149506495828136,0.6380358151318748,0.35046911990984386
2021-01-05,0.04792632653281899,0.8500307995707242,0.1020428738964629,0.007840895552964642,0.636738993230187,0.3554201112168484
2021-01-06,0.1315541527954204,0.8351546236363923,0.03329122356819342,0.012888310574666339,0.6305143168999873,0.3565973725253463
2021-01-07,0.13007460127716244,0.8198877157899919,0.05003768293285163,0.019016773344640126,0.6238169608392262,0.35716626581613353
2021-01-11,0.023308908227896073,0.7140847613975034,0.2626063303746063,0.019982877679985616,0.6143176503175188,0.36569947200249553
2021-01-12,0.006571965127364987,0.7916289083593784,0.20179912651326262,0.02012708168526835,0.6082118745394902,0.37166104377524145
2021-01-13,0.005444341792627284,0.9114792720657292,0.08307638614164935,0.020122221877753088,0.6048777936256028,0.374999984496644
2021-01-14,0.012528618011067102,0.9580225166736753,0.02944886531526336,0.02053661637821945,0.6033416517850588,0.3761217318367216
2021-01-15,0.05341462416235582,0.9314670594904426,0.015118316347207146,0.022974921082773502,0.6003855700001551,0.3766395089170715
2021-01-18,0.06236918528618389,0.8912172734801411,0.04641354123368038,0.025645690170061665,0.5955293723195848,0.3788249375103536
2021-01-19,0.016482190039244445,0.6612753045508296,0.32224250540993143,0.026028910647753676,0.5792274873009171,0.3947436020513292
2021-01-20,0.0005871423824286636,0.011603059904224096,0.9878097977133529,0.025816574243780855,0.5307793131090957,0.44340411264712354
2021-01-21,2.6344747163987124e-05,0.0002262118386909277,0.9997474434141506,0.025486132677846166,0.4831964375502162,0.4913174297719377
2021-01-22,1.2676551268905552e-05,6.760512598175382e-05,0.9999197183227548,0.024992578192682875,0.4432539807929139,0.5317534410144031
2021-01-25,1.162763243904954e-06,1.608033331189152e-07,0.9999986764334285,0.024967945928499085,0.44275592650023426,0.5322761275712666
2021-01-26,9.798853208046953e-05,0.00031998420247560875,0.9995820272654495,0.024971045881405543,0.44274964469523886,0.5322793094233556
2021-01-27,0.01445821030923887,0.5069252518930819,0.4786165377976847,0.025693632623232498,0.4680951577979725,0.5062112095787951
2021-01-28,0.08097775259651488,0.788223641292098,0.13079860611139277,0.029742484097416245,0.5075063374694446,0.4627511784331392
2021-01-29,0.3301540845128794,0.6449851513235896,0.02486076416353642,0.046250175398757254,0.5397555949544468,0.41399422964679583
2021-02-01,0.9381506912721448,0.06061879850961288,0.0012305102182480297,0.09315072432299755,0.5427307324972587,0.36411854317974374
2021-02-02,0.9999999999420935,7.038574860516686e-36,5.791203121353508e-11,0.14270704834305917,0.5188609049953918,0.338432046661549
2021-02-03,0.9999694091172776,2.132288227653893e-05,9.268000451167226e-06,0.19030920247228178,0.4763604311609697,0.3333303663667484
2021-02-04,0.950020434802492,0.049342107567865466,0.0006374576296476714,0.2312325165726352,0.4370698053575436,0.33169767806982126
